@RELATION emotion_activation
@ATTRIBUTE mfcc_mean_1 NUMERIC
@ATTRIBUTE mfcc_mean_2 NUMERIC
@ATTRIBUTE mfcc_mean_3 NUMERIC
@ATTRIBUTE mfcc_mean_4 NUMERIC
@ATTRIBUTE mfcc_mean_5 NUMERIC
@ATTRIBUTE mfcc_mean_6 NUMERIC
@ATTRIBUTE mfcc_mean_7 NUMERIC
@ATTRIBUTE mfcc_mean_8 NUMERIC
@ATTRIBUTE mfcc_mean_9 NUMERIC
@ATTRIBUTE mfcc_mean_10 NUMERIC
@ATTRIBUTE mfcc_mean_11 NUMERIC
@ATTRIBUTE mfcc_mean_12 NUMERIC
@ATTRIBUTE mfcc_mean_13 NUMERIC
@ATTRIBUTE mfcc_delta_mean_1 NUMERIC
@ATTRIBUTE mfcc_delta_mean_2 NUMERIC
@ATTRIBUTE mfcc_delta_mean_3 NUMERIC
@ATTRIBUTE mfcc_delta_mean_4 NUMERIC
@ATTRIBUTE mfcc_delta_mean_5 NUMERIC
@ATTRIBUTE mfcc_delta_mean_6 NUMERIC
@ATTRIBUTE mfcc_delta_mean_7 NUMERIC
@ATTRIBUTE mfcc_delta_mean_8 NUMERIC
@ATTRIBUTE mfcc_delta_mean_9 NUMERIC
@ATTRIBUTE mfcc_delta_mean_10 NUMERIC
@ATTRIBUTE mfcc_delta_mean_11 NUMERIC
@ATTRIBUTE mfcc_delta_mean_12 NUMERIC
@ATTRIBUTE mfcc_delta_mean_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_13 NUMERIC
@ATTRIBUTE mfcc_std_1 NUMERIC
@ATTRIBUTE mfcc_std_2 NUMERIC
@ATTRIBUTE mfcc_std_3 NUMERIC
@ATTRIBUTE mfcc_std_4 NUMERIC
@ATTRIBUTE mfcc_std_5 NUMERIC
@ATTRIBUTE mfcc_std_6 NUMERIC
@ATTRIBUTE mfcc_std_7 NUMERIC
@ATTRIBUTE mfcc_std_8 NUMERIC
@ATTRIBUTE mfcc_std_9 NUMERIC
@ATTRIBUTE mfcc_std_10 NUMERIC
@ATTRIBUTE mfcc_std_11 NUMERIC
@ATTRIBUTE mfcc_std_12 NUMERIC
@ATTRIBUTE mfcc_std_13 NUMERIC
@ATTRIBUTE mfcc_delta_std_1 NUMERIC
@ATTRIBUTE mfcc_delta_std_2 NUMERIC
@ATTRIBUTE mfcc_delta_std_3 NUMERIC
@ATTRIBUTE mfcc_delta_std_4 NUMERIC
@ATTRIBUTE mfcc_delta_std_5 NUMERIC
@ATTRIBUTE mfcc_delta_std_6 NUMERIC
@ATTRIBUTE mfcc_delta_std_7 NUMERIC
@ATTRIBUTE mfcc_delta_std_8 NUMERIC
@ATTRIBUTE mfcc_delta_std_9 NUMERIC
@ATTRIBUTE mfcc_delta_std_10 NUMERIC
@ATTRIBUTE mfcc_delta_std_11 NUMERIC
@ATTRIBUTE mfcc_delta_std_12 NUMERIC
@ATTRIBUTE mfcc_delta_std_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_13 NUMERIC
@ATTRIBUTE mfcc_mean_low_1 NUMERIC
@ATTRIBUTE mfcc_mean_low_2 NUMERIC
@ATTRIBUTE mfcc_mean_low_3 NUMERIC
@ATTRIBUTE mfcc_mean_low_4 NUMERIC
@ATTRIBUTE mfcc_mean_low_5 NUMERIC
@ATTRIBUTE mfcc_mean_low_6 NUMERIC
@ATTRIBUTE mfcc_mean_low_7 NUMERIC
@ATTRIBUTE mfcc_mean_low_8 NUMERIC
@ATTRIBUTE mfcc_mean_low_9 NUMERIC
@ATTRIBUTE mfcc_mean_low_10 NUMERIC
@ATTRIBUTE mfcc_mean_low_11 NUMERIC
@ATTRIBUTE mfcc_mean_low_12 NUMERIC
@ATTRIBUTE mfcc_mean_low_13 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_1 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_2 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_3 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_4 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_5 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_6 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_7 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_8 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_9 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_10 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_11 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_12 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_13 NUMERIC
@ATTRIBUTE mfcc_mean_high_1 NUMERIC
@ATTRIBUTE mfcc_mean_high_2 NUMERIC
@ATTRIBUTE mfcc_mean_high_3 NUMERIC
@ATTRIBUTE mfcc_mean_high_4 NUMERIC
@ATTRIBUTE mfcc_mean_high_5 NUMERIC
@ATTRIBUTE mfcc_mean_high_6 NUMERIC
@ATTRIBUTE mfcc_mean_high_7 NUMERIC
@ATTRIBUTE mfcc_mean_high_8 NUMERIC
@ATTRIBUTE mfcc_mean_high_9 NUMERIC
@ATTRIBUTE mfcc_mean_high_10 NUMERIC
@ATTRIBUTE mfcc_mean_high_11 NUMERIC
@ATTRIBUTE mfcc_mean_high_12 NUMERIC
@ATTRIBUTE mfcc_mean_high_13 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_1 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_2 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_3 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_4 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_5 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_6 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_7 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_8 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_9 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_10 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_11 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_12 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_13 NUMERIC
@ATTRIBUTE activation {-1, 1}

@DATA
2.4112,0.20586,0.27162,0.16859,-0.044512,0.073366,0.30131,0.13383,-0.14084,-0.25247,0.00032799,-0.11136,-0.031734,-0.00095445,0.00016716,0.00016866,0.00013883,-9.1627e-05,0.0002984,0.00016831,0.00019297,1.8074e-05,-3.3487e-05,-0.00041655,0.00024791,0.00014763,-5.6953e-05,1.1509e-05,4.9868e-05,-2.1702e-05,-5.1364e-05,-2.5018e-05,-0.00013304,-1.1234e-05,2.4603e-05,5.3094e-05,-4.6025e-05,-8.5268e-06,5.2042e-05,0.36332,0.27114,0.25909,0.25038,0.28939,0.22757,0.2527,0.226,0.25892,0.34299,0.2411,0.27384,0.26679,0.057762,0.054775,0.058481,0.058319,0.052611,0.056185,0.054307,0.050429,0.048659,0.049497,0.04714,0.045981,0.040424,0.024215,0.023419,0.024645,0.024669,0.022096,0.024754,0.023413,0.02138,0.021087,0.020429,0.020296,0.019729,0.0169,1.6718,-0.25417,-0.18038,-0.25774,-0.54135,-0.34808,-0.15143,-0.26285,-0.61972,-0.80398,-0.46229,-0.55774,-0.54088,-0.084409,-0.057974,-0.040363,-0.029279,-0.018831,-0.0095001,-0.00039905,0.0099824,0.018857,0.030382,0.042358,0.058358,0.087087,-0.03656,-0.02612,-0.017913,-0.012291,-0.0077162,-0.0035251,7.0282e-05,0.003891,0.0087637,0.012977,0.017747,0.024406,0.035441,2.9519,0.70386,0.73448,0.61483,0.44042,0.46325,0.7274,0.53554,0.2817,0.38185,0.39518,0.38521,0.42861,-0.082539,-0.057388,-0.041619,-0.030276,-0.019161,-0.010502,-0.0015107,0.0095846,0.018783,0.029553,0.04136,0.05817,0.085059,-0.036027,-0.02579,-0.016571,-0.011763,-0.0078615,-0.0041202,-0.00016365,0.0031497,0.0077925,0.012593,0.017955,0.024689,0.034766,-1
2.2759,0.46486,0.32645,0.25658,-0.12591,0.059901,0.2543,0.15932,-0.04143,-0.24372,-0.087401,-0.098862,0.023382,-0.00011959,5.2292e-05,-0.00013349,0.00024677,-0.00044938,9.0541e-05,0.00011696,0.00017045,-0.00068192,-0.00012726,-7.5397e-05,0.0002082,3.0692e-05,-6.8583e-05,3.8898e-05,-7.2764e-06,7.831e-05,-1.38e-05,-5.5832e-05,7.1717e-05,8.0757e-06,-6.8926e-05,-2.9854e-05,-6.0559e-05,2.216e-05,3.3009e-05,0.3827,0.53888,0.33,0.38257,0.32904,0.29416,0.32438,0.28284,0.29469,0.30233,0.33591,0.29666,0.25125,0.078582,0.080591,0.070736,0.074992,0.067138,0.071346,0.065893,0.063351,0.060233,0.059054,0.064854,0.05881,0.050105,0.032563,0.033536,0.029878,0.032018,0.0289,0.031829,0.028664,0.027729,0.024769,0.025961,0.027698,0.024961,0.021322,1.5996,-0.3174,-0.29808,-0.38685,-0.74279,-0.45096,-0.30571,-0.3754,-0.59144,-0.83327,-0.75392,-0.67281,-0.39474,-0.092954,-0.065423,-0.046218,-0.033421,-0.022785,-0.011854,-0.00097295,0.0094901,0.022697,0.033111,0.048487,0.068023,0.099347,-0.040273,-0.027979,-0.02056,-0.014296,-0.0099458,-0.0053958,-0.00057601,0.0044427,0.0092836,0.013127,0.020061,0.028152,0.041032,2.9219,1.4813,0.86189,0.94868,0.41244,0.57173,0.81627,0.63307,0.448,0.23314,0.43282,0.39072,0.49851,-0.093072,-0.064267,-0.045578,-0.032624,-0.020542,-0.0099423,-0.0005013,0.009651,0.02007,0.032835,0.04559,0.06345,0.089526,-0.039607,-0.027434,-0.01933,-0.013319,-0.0083795,-0.0044393,0.00025679,0.0041624,0.0084736,0.013954,0.019978,0.027891,0.038211,1
1.3031,0.43461,0.28258,0.12309,0.11145,-0.045595,0.18081,0.15248,0.02395,-0.15075,-0.00066549,-0.00122,0.0024724,-0.00022495,4.2401e-05,-3.8047e-05,4.596e-05,-0.0001001,-5.7302e-05,1.3876e-05,8.4064e-05,5.8647e-06,0.00011945,-3.606e-06,0.00023747,0.00024729,-1.7873e-06,-1.3548e-05,-7.3354e-05,1.7782e-05,8.6673e-05,-7.0279e-05,8.3704e-06,1.6553e-06,3.3126e-06,4.7239e-05,-2.6682e-06,-1.2261e-05,8.7303e-06,0.4291,0.4623,0.31113,0.29994,0.26822,0.25795,0.28743,0.25236,0.27733,0.27747,0.29302,0.24409,0.23709,0.083486,0.079121,0.078552,0.076266,0.069601,0.069116,0.070362,0.063577,0.065647,0.065903,0.063229,0.058314,0.054391,0.035837,0.034747,0.03472,0.033648,0.031234,0.030705,0.031365,0.027783,0.029362,0.028834,0.026808,0.024799,0.023672,0.60854,-0.35838,-0.25485,-0.41784,-0.36318,-0.51428,-0.34893,-0.29467,-0.49224,-0.67606,-0.55829,-0.44325,-0.39672,-0.13297,-0.087027,-0.063443,-0.043747,-0.029302,-0.014615,0.0001535,0.01418,0.02753,0.044992,0.062639,0.090599,0.13117,-0.057598,-0.038967,-0.028146,-0.020102,-0.012782,-0.0065937,-0.00013387,0.0061408,0.013269,0.020593,0.028098,0.038388,0.056794,2.1169,1.2296,0.82714,0.6386,0.5843,0.39401,0.68203,0.59567,0.4957,0.30108,0.47869,0.42553,0.43842,-0.10155,-0.069762,-0.051238,-0.034189,-0.020547,-0.010601,0.00058504,0.010523,0.021411,0.034957,0.05084,0.071826,0.10557,-0.045564,-0.031235,-0.022275,-0.015262,-0.0090188,-0.0042093,0.00014963,0.0050327,0.0099318,0.015543,0.022176,0.030296,0.044836,1
0.71007,0.10077,0.16757,0.083643,0.36877,-0.048162,-0.0059334,-0.1157,-0.06014,0.10415,0.068736,0.055656,-0.0051502,0.00089211,-0.00032186,3.7677e-07,0.00056762,0.00018561,0.00054805,0.00037626,0.00038497,-6.5753e-05,-0.00072868,-5.3789e-05,-7.5935e-05,-0.00037291,-1.8322e-05,-2.5102e-05,3.1534e-05,-7.1563e-05,4.3429e-05,-4.6097e-05,-1.1378e-05,-3.156e-05,8.5251e-05,3.7997e-05,1.2474e-05,3.1434e-05,1.3696e-05,1.0072,0.89837,0.40706,0.42247,0.42922,0.33448,0.45678,0.3475,0.48246,0.55479,0.38629,0.40182,0.38368,0.090779,0.092464,0.079434,0.084296,0.078168,0.068982,0.073167,0.06578,0.073184,0.074381,0.082451,0.079999,0.065346,0.03659,0.038404,0.03425,0.036812,0.033181,0.030347,0.032368,0.028269,0.030612,0.032043,0.034017,0.032969,0.028591,-1.1203,-1.3429,-0.68009,-0.65112,-0.34678,-0.74148,-1.1111,-0.83618,-1.0386,-1.1871,-0.69405,-0.78801,-0.85002,-0.11662,-0.082725,-0.063312,-0.046084,-0.031042,-0.017069,-0.0031008,0.011107,0.025297,0.043169,0.062177,0.086769,0.1185,-0.050339,-0.036125,-0.027072,-0.018998,-0.01201,-0.005152,0.00037319,0.0058915,0.011306,0.018055,0.026554,0.035748,0.048905,2.2294,1.7493,0.7579,0.7862,1.1243,0.48654,0.58845,0.40832,0.73858,0.80905,0.6576,0.66765,0.566,-0.12797,-0.086326,-0.063097,-0.045828,-0.028929,-0.015435,-0.0006599,0.013645,0.026887,0.043514,0.064041,0.087687,0.12465,-0.054086,-0.037543,-0.02829,-0.019931,-0.013297,-0.0065823,-0.0002844,0.0061842,0.012961,0.020124,0.027925,0.039089,0.055594,1
1.0751,0.28125,0.28883,0.06111,0.23858,0.088743,0.090989,0.065886,-0.052469,-0.014239,-0.030424,0.041636,0.034468,-0.0004303,-0.00055661,3.8457e-06,-0.00010477,3.0262e-05,0.00015944,0.00026254,3.7348e-05,-7.6103e-05,0.00016549,-9.1497e-05,-0.00014749,-0.0002133,-9.7721e-05,-7.7697e-08,5.0249e-05,-1.6444e-06,-6.9345e-05,8.2687e-06,-1.0859e-05,-7.1264e-06,2.627e-05,-5.5554e-06,-4.8778e-05,-2.2081e-05,2.1596e-05,0.71579,0.65925,0.41298,0.38988,0.3544,0.30489,0.35374,0.32354,0.39468,0.40091,0.37806,0.33741,0.33648,0.098009,0.10599,0.087431,0.08746,0.079865,0.083255,0.074867,0.070499,0.080548,0.077256,0.076021,0.07572,0.065132,0.039464,0.042063,0.037282,0.038043,0.034632,0.036625,0.032587,0.031001,0.034591,0.033568,0.033038,0.032083,0.027992,-0.00086111,-0.8467,-0.45287,-0.62228,-0.46888,-0.45836,-0.54603,-0.6075,-0.84259,-0.85867,-0.75079,-0.59765,-0.64548,-0.13564,-0.088776,-0.065249,-0.0448,-0.029507,-0.014303,-0.00073786,0.01445,0.027063,0.040428,0.059381,0.084204,0.12189,-0.056636,-0.037439,-0.026838,-0.019598,-0.012364,-0.0060322,0.00048658,0.0060245,0.011622,0.017572,0.027225,0.038498,0.055411,2.3793,1.4278,0.98883,0.71556,0.82799,0.62927,0.68454,0.53875,0.5782,0.58247,0.62439,0.64491,0.55331,-0.10879,-0.079235,-0.054373,-0.037008,-0.02347,-0.011218,0.0014316,0.011843,0.027326,0.041949,0.058038,0.079157,0.11247,-0.050211,-0.035955,-0.026337,-0.018575,-0.011328,-0.0051506,-0.00039804,0.0056841,0.010905,0.018109,0.025639,0.03586,0.05053,-1
2.1348,0.66204,0.17231,-0.28882,0.066109,0.0059113,-0.19178,-0.14098,-0.057453,0.076384,-0.024787,0.024948,-0.045196,-0.00033358,-0.00025796,-0.00015567,0.00074799,0.00094788,0.00038232,0.00049732,-2.0115e-05,-0.00040676,-0.00011613,-0.00038105,-0.00051176,0.000396,-9.9454e-05,-3.9174e-05,9.9547e-05,2.4344e-05,-3.2626e-05,-4.9702e-05,-2.0061e-05,7.3543e-05,0.00010275,1.4039e-05,5.393e-05,1.4116e-05,-3.1916e-05,0.61714,0.719,0.45036,0.45509,0.40365,0.34828,0.41466,0.33068,0.3222,0.30897,0.36555,0.34167,0.42046,0.09777,0.084727,0.078451,0.080204,0.074924,0.074105,0.076748,0.071401,0.065703,0.06646,0.061793,0.058357,0.06897,0.040623,0.033992,0.032154,0.033417,0.032474,0.03114,0.032167,0.030339,0.027796,0.028871,0.025723,0.024691,0.027608,1.0955,-0.74428,-0.55902,-1.036,-0.65822,-0.58499,-0.82098,-0.68977,-0.63802,-0.48952,-0.86314,-0.71029,-0.94112,-0.10415,-0.074265,-0.055306,-0.040448,-0.025727,-0.013626,-0.0010462,0.011301,0.023872,0.03749,0.053971,0.073439,0.10629,-0.044631,-0.03198,-0.024035,-0.016616,-0.010522,-0.0048344,-0.00014782,0.0048281,0.010823,0.016597,0.022871,0.031766,0.045916,3.1724,2.0206,1.0132,0.48744,0.67931,0.61165,0.65277,0.44077,0.51337,0.60334,0.43141,0.53256,0.62962,-0.11448,-0.079858,-0.059706,-0.043677,-0.028657,-0.015353,-0.0021432,0.011438,0.024791,0.040339,0.060041,0.081244,0.11888,-0.050637,-0.036243,-0.026535,-0.017882,-0.011635,-0.0055722,-6.0119e-05,0.0051312,0.012129,0.018598,0.026092,0.035432,0.050421,-1
1.713,0.55605,0.20859,-0.056255,0.094291,0.03469,-0.15814,0.016962,0.059298,0.10412,0.045758,0.028255,-0.088892,-0.00072572,0.00023745,0.00019537,0.00059128,0.0001976,-0.00013085,0.00029519,7.4418e-05,-0.00016792,4.5173e-05,4.8324e-05,0.00027267,0.00020106,-9.1636e-05,5.3609e-05,9.855e-05,-0.00014937,-5.6677e-05,4.1246e-06,3.8851e-05,-0.0001068,1.5844e-05,3.5787e-05,-3.3824e-05,5.2788e-05,-2.6261e-06,0.47754,0.68325,0.40879,0.44177,0.33199,0.28992,0.25887,0.2713,0.28243,0.25939,0.34589,0.26607,0.45294,0.08309,0.08678,0.079349,0.080149,0.076068,0.066486,0.066833,0.067908,0.064599,0.065145,0.060227,0.064046,0.073169,0.033585,0.033181,0.032936,0.032898,0.031169,0.027979,0.029507,0.028845,0.027147,0.027965,0.024163,0.027071,0.028512,0.96698,-0.63968,-0.44507,-0.85973,-0.51179,-0.46062,-0.61124,-0.46709,-0.43158,-0.35629,-0.60618,-0.46438,-1.0079,-0.098936,-0.066602,-0.051163,-0.034512,-0.022301,-0.01,0.00026801,0.010899,0.024661,0.037863,0.053263,0.071576,0.10386,-0.040946,-0.028721,-0.022107,-0.015411,-0.0096473,-0.0053663,-0.00025516,0.0049934,0.010242,0.016048,0.02156,0.027793,0.039823,2.6097,1.7478,1.0191,0.64038,0.62794,0.55456,0.29609,0.485,0.55889,0.56148,0.62102,0.47908,0.64623,-0.11102,-0.072425,-0.053181,-0.038976,-0.025136,-0.01242,-0.0010609,0.011238,0.025687,0.038942,0.053749,0.072676,0.10304,-0.043326,-0.029396,-0.021952,-0.015884,-0.010038,-0.0052018,-0.00032122,0.0052281,0.010555,0.015943,0.021428,0.028668,0.043399,1
1.8616,0.48016,0.24051,-0.2379,0.09071,0.063888,-0.16465,-0.036712,0.080482,0.19528,0.063187,0.048351,-0.16496,-0.00047439,-0.00013209,-0.00013191,-0.00018246,-2.8474e-05,0.00011666,-3.5689e-05,-0.00021688,0.00025125,0.00037251,-0.00023934,0.00018022,0.00019926,-9.8565e-05,-9.2121e-05,9.9534e-05,3.0804e-05,2.1733e-05,4.2717e-05,9.2795e-05,-2.1506e-05,7.6874e-06,-9.0695e-05,-1.8377e-05,0.00011767,6.4472e-05,0.33481,0.52073,0.30956,0.40308,0.29776,0.29572,0.24283,0.30557,0.24835,0.28493,0.33089,0.29789,0.44124,0.076198,0.088383,0.071637,0.078573,0.07597,0.071173,0.066411,0.064005,0.060386,0.058364,0.061625,0.060638,0.071994,0.032001,0.033724,0.030885,0.031385,0.033501,0.031224,0.029211,0.026777,0.026235,0.024766,0.025786,0.024868,0.027271,1.2385,-0.56887,-0.30003,-0.89307,-0.47208,-0.46031,-0.59382,-0.55868,-0.36193,-0.33266,-0.66441,-0.53323,-0.97705,-0.11536,-0.083812,-0.062637,-0.046121,-0.030682,-0.015085,-0.0012721,0.012538,0.025811,0.04284,0.061903,0.088001,0.11927,-0.050537,-0.03812,-0.02734,-0.0196,-0.012726,-0.0055854,8.7468e-05,0.0054293,0.011922,0.018587,0.027014,0.035751,0.049694,2.3861,1.2931,0.78309,0.44407,0.56006,0.56927,0.24073,0.50126,0.50645,0.6428,0.50394,0.53452,0.50244,-0.12367,-0.088584,-0.063508,-0.043891,-0.02813,-0.012196,0.0034287,0.018906,0.031265,0.04366,0.060181,0.0823,0.11804,-0.053787,-0.036604,-0.026427,-0.018401,-0.011902,-0.0054726,0.00049104,0.006116,0.012029,0.019144,0.028066,0.036717,0.05069,1
0.71999,-0.063719,0.19743,-0.037662,0.15654,-0.015607,-0.0094225,0.0054973,0.020883,0.071309,0.002997,-0.054193,-0.0061354,-0.00035,0.00010998,0.00035429,0.00039092,0.00013048,0.00030824,5.1424e-05,1.6437e-05,-0.00033373,0.00010464,-8.4069e-05,2.2559e-05,0.00023234,-9.9217e-05,-3.0766e-05,9.2772e-05,5.8888e-05,1.1853e-05,-2.9038e-05,5.0476e-05,2.7962e-05,-2.3444e-05,-5.7561e-05,-1.3722e-06,2.0582e-05,6.0371e-05,0.45167,0.69713,0.33555,0.31589,0.3427,0.25341,0.24985,0.26519,0.23791,0.26832,0.23478,0.24211,0.25764,0.083533,0.091839,0.082666,0.080849,0.074798,0.07626,0.070455,0.070156,0.066807,0.063818,0.063718,0.05917,0.059835,0.035318,0.037891,0.035597,0.036303,0.032634,0.03401,0.031371,0.031808,0.029982,0.028397,0.028142,0.025453,0.026024,-0.055514,-1.2052,-0.41312,-0.62217,-0.39438,-0.45951,-0.44377,-0.45636,-0.41583,-0.42242,-0.42637,-0.46831,-0.45923,-0.10949,-0.079324,-0.059948,-0.043958,-0.030289,-0.015594,-0.000858,0.013114,0.027888,0.042873,0.058348,0.080629,0.11847,-0.052022,-0.036299,-0.026375,-0.018787,-0.012108,-0.0055741,0.00046201,0.0065059,0.012879,0.019392,0.025782,0.035133,0.050213,1.4936,1.1391,0.77754,0.49363,0.78511,0.4277,0.42293,0.48832,0.41718,0.50757,0.39843,0.38567,0.44863,-0.11621,-0.081011,-0.056527,-0.038982,-0.025486,-0.012338,-0.00060942,0.011479,0.025099,0.039145,0.056701,0.080013,0.11362,-0.050057,-0.034754,-0.024707,-0.017551,-0.011735,-0.0052945,4.9315e-05,0.0049143,0.010728,0.017152,0.025311,0.035131,0.051966,1
0.6621,-0.026801,0.16525,0.0030699,0.22995,0.0073383,-0.076941,0.019573,-0.012822,0.05036,-0.0078324,-0.043278,-0.0034548,-0.00023467,0.00026691,0.00012414,0.00023308,-0.00028403,-0.00027791,0.00017082,-1.1665e-06,-0.00012327,-0.00016538,0.00028979,8.8863e-05,-0.00012737,2.3723e-05,6.3045e-05,-1.2481e-05,-3.352e-05,3.1691e-05,1.1504e-05,-8.1985e-05,3.8784e-05,-7.5635e-07,-1.986e-05,3.1863e-05,3.0013e-05,-3.325e-06,0.44127,0.67089,0.32712,0.3225,0.31555,0.2614,0.2575,0.27958,0.26742,0.26047,0.21021,0.27851,0.23449,0.084588,0.086498,0.077238,0.076719,0.07472,0.07366,0.07381,0.068696,0.067287,0.061681,0.05824,0.057601,0.060768,0.035038,0.036006,0.034079,0.033812,0.032548,0.033262,0.033981,0.030865,0.029919,0.027443,0.025733,0.024943,0.027315,-0.041649,-1.1655,-0.40116,-0.52334,-0.30267,-0.44989,-0.53359,-0.45992,-0.52098,-0.4296,-0.38551,-0.53258,-0.40493,-0.11959,-0.080292,-0.058062,-0.042411,-0.026381,-0.01546,-0.00052541,0.012501,0.024216,0.038922,0.055944,0.081817,0.12028,-0.053098,-0.035878,-0.025285,-0.018347,-0.012427,-0.0063732,-0.00018301,0.0057478,0.011655,0.017974,0.026073,0.036524,0.052776,1.4743,0.95513,0.71481,0.59704,0.78975,0.46809,0.36003,0.51583,0.42466,0.48507,0.35542,0.45472,0.42151,-0.10006,-0.069383,-0.054105,-0.039423,-0.02668,-0.015136,-0.0020313,0.011327,0.023355,0.03687,0.053035,0.073692,0.10654,-0.043369,-0.029874,-0.02254,-0.015985,-0.010907,-0.0058153,-0.00066317,0.004617,0.010552,0.016355,0.022716,0.031356,0.046245,1
